44,3,3,0,4589,0,4589,0.845,1590,37,0.37,50
40,1,2,2,2317,0,2317,1.005,884,19,0.727,52
45,1,1,1,1981,1518,463,1.019,973,25,0.923,53
47,3,2,1,6038,0,6038,0.741,1447,30,0.875,56
32,5,3,2,14910,877,14033,0.772,1150,26,0.625,44
39,3,3,2,29659,1143,28516,0.512,1193,21,0.615,49
42,3,3,2,4320,0,4320,0.967,706,21,0.5,54
36,6,1,3,11213,0,11213,0.563,1257,23,0.643,39
29,5,1,2,26181,0,26181,0.913,1303,35,0.75,39
31,3,1,0,5773,0,5773,0.67,1306,39,0.5,41
36,1,3,3,4503,0,4503,0.659,748,20,0.429,53
36,6,2,2,29770,1565,28205,0.674,1774,42,2,47
28,5,1,1,5014,1910,3104,0.863,1209,25,1.5,46
47,6,1,2,3445,1074,2371,0.67,1074,31,0.632,53
50,6,2,2,23412,1078,22334,0.79,1786,50,0.786,60
46,4,1,2,3044,1611,1433,0.74,1456,36,0.714,59
29,5,2,1,14596,2192,12404,0.898,1300,25,1.083,38
36,3,2,2,3864,1654,2210,0.491,1470,42,0.235,56
29,2,1,3,17030,1911,15119,0.528,715,25,0.562,35
44,4,2,3,23090,839,22251,1.326,1198,24,1,50
36,4,2,0,29205,1208,27997,0.957,1556,43,1.048,53
49,5,2,3,14035,2061,11974,2.271,1606,30,1.5,63
24,2,3,2,2962,2517,445,1.046,929,31,0.409,43
30,6,3,0,18578,1385,17193,0.565,1606,54,0.421,46
46,5,3,2,2201,1138,1063,0.675,1199,32,0.6,61
25,4,3,2,2061,1483,578,1.362,2400,60,0.622,37
23,4,2,2,24602,1660,22942,0.588,1337,44,0.76,42
29,3,2,2,15911,896,15015,0.954,1270,33,0.833,41
50,2,2,3,16867,0,16867,0.885,654,14,0.4,56
37,3,3,0,2783,1526,1257,0.942,1909,54,0.688,56
47,3,3,2,2972,0,2972,1.035,922,25,0.562,52
36,5,3,2,5124,2235,2889,0.542,1158,42,0.355,40
53,6,6,2,2880,2362,518,0.89,1323,26,0.444,63
46,4,1,0,5579,0,5579,0.481,1025,35,0.667,58
44,5,1,3,12010,2149,9861,0.801,1700,35,1.5,58
36,6,3,3,34516,1597,32919,0.858,1628,51,1.217,46
29,5,2,2,4394,885,3509,1.04,1377,32,0.684,37
35,4,3,3,18325,723,17602,0.815,1517,33,0.65,46
37,5,3,2,3773,1972,1801,0.783,1528,25,1.083,46
29,5,1,3,21684,1748,19936,0.715,1329,24,0.6,41
40,4,1,2,1919,774,1145,0.965,1505,33,0.737,48
33,5,3,2,9995,1713,8282,0.96,1172,38,0.462,49
35,3,2,2,11910,2098,9812,1.16,1646,39,1.294,44
36,4,2,0,2279,1529,750,1.26,1693,32,1.286,39
48,3,1,2,3539,0,3539,0.781,1336,23,0.211,57
36,5,1,3,30579,1351,29228,0.759,1289,19,0.727,48
42,4,1,0,24480,1923,22557,0.505,1416,32,0.778,47
52,6,1,2,17561,0,17561,0.94,1608,33,1.2,56
40,3,1,2,1638,0,1638,0.75,1885,51,0.545,54
36,3,3,2,2947,2216,731,0.76,1744,53,0.606,54
42,6,1,0,5738,1112,4626,1.519,1922,48,0.655,52
34,5,2,2,33304,1833,31471,0.428,1448,29,0.381,43
48,6,3,3,7251,1603,5648,0.591,1300,36,0.8,59
34,6,2,0,2885,1895,990,0.387,1366,31,0.632,44
36,6,2,3,2641,1257,1384,0.891,1439,39,1.053,56
35,6,3,0,2801,2043,758,0.583,1241,46,0.643,45
45,3,3,3,16794,809,15985,1.566,1917,33,0.941,55
41,4,1,3,9336,1672,7664,0.696,1391,39,0.625,48
43,4,1,0,2763,2517,246,0.938,1246,31,0.824,56
36,5,3,2,17391,1044,16347,1.08,1248,27,0.688,41
36,3,2,0,3198,2493,705,0.665,1936,44,1.316,65
26,3,3,2,5100,1786,3314,1.06,2375,63,0.575,34
39,3,1,2,3955,2517,1438,0.484,1238,25,1.083,56
48,5,3,1,3140,1985,1155,1.346,1626,41,0.864,62
36,3,3,3,4028,710,3318,0.731,791,22,0.833,45
32,5,3,3,2264,0,2264,0.479,1204,28,0.333,38
44,5,2,2,21620,2008,19612,0.691,1300,33,0.5,49
45,3,2,0,6385,1535,4850,1.138,1612,47,0.88,58
31,4,2,3,2375,1658,717,0.638,1071,28,1,41
13,3,3,3,1963,1721,242,0.68,1378,37,0.762,33
37,6,2,2,4256,1084,3172,0.63,1100,29,0.381,47
49,5,1,0,5097,1152,3945,0.94,2052,45,0.607,56
45,3,2,3,3228,2517,711,0.949,1349,33,1.357,51
41,6,1,3,20231,977,19254,0.893,1215,36,0.714,49
39,3,2,3,27512,2137,25375,1.048,1149,25,0.562,50
47,5,2,0,1929,1540,389,1.142,2354,50,0.786,55
13,6,3,2,2585,2019,566,0.525,2644,40,0.481,26
47,3,3,3,12151,1799,10352,1.022,918,14,0.556,58
42,3,2,2,34516,2113,32403,0.618,1362,31,1.214,46
31,6,3,1,34516,1013,33503,0.575,1222,37,0.85,48
32,4,1,2,5504,0,5504,0.62,1364,32,0.684,42
28,4,1,2,10021,1203,8818,0.93,1463,40,1,37
49,5,3,0,3558,2318,1240,1.265,1631,31,0.824,63
44,4,3,4,19853,1513,18340,0.802,1878,55,0.41,50
31,6,3,2,4969,838,4131,0.591,1489,32,0.455,41
40,3,2,3,3117,1603,1514,1.167,1437,37,0.609,48
41,4,2,0,21526,2332,19194,0.755,1313,37,0.609,46
51,4,2,2,5504,1412,4092,0.722,1290,38,0.462,61
53,4,3,2,5512,1124,4388,1.391,1975,49,1.579,59
39,1,2,3,1438.3,0,1438.3,0.644,807,22,0.692,53
28,5,3,0,7262,1466,5796,0.512,1438,28,0.556,39
40,6,3,2,7319,1692,5627,0.701,1233,29,0.611,51
25,3,5,3,1438.3,0,1438.3,0.676,709,27,0.421,45
30,4,3,3,7712,1387,6325,0.861,1597,39,0.56,48
37,6,3,0,2053,0,2053,0.865,1283,28,1.154,47
32,3,1,3,12804,2517,10287,0.892,1101,37,0.276,41
36,3,3,2,26443,1601,24842,0.493,1593,36,0.333,48
36,6,2,0,3125,1928,1197,0.412,1631,46,0.533,50
48,6,1,2,4930,2259,2671,1.134,2194,53,0.606,56
36,6,3,3,9476,0,9476,0.605,1128,27,0.929,39
37,6,3,3,11722,1667,10055,0.566,1497,35,0.25,47
33,4,1,3,13301,0,13301,1.058,1385,50,0.515,44
47,4,2,3,1438.3,0,1438.3,1.337,1449,27,1.455,61
37,3,3,1,1438.3,0,1438.3,1.004,974,28,0.273,43
36,3,2,3,6705,0,6705,0.749,731,18,0.5,59
31,4,2,0,22718,0,22718,0.791,1191,37,1.176,42
28,4,2,2,23981,1788,22193,0.631,1421,34,0.308,40
56,4,2,4,2318,1010,1308,0.81,1256,35,0.591,65
29,4,3,2,19324,1040,18284,0.904,1744,50,0.852,48
34,5,3,1,5331,1993,3338,0.777,1766,39,0.625,44
31,5,2,0,15700,1276,14424,1.389,2229,48,0.778,36
30,6,2,2,17625,894,16731,1.285,1773,39,1.053,45
34,6,3,2,17438,0,17438,1.078,1860,37,0.85,39
25,3,3,1,1962,0,1962,0.684,1179,27,0.688,40
56,3,3,2,8077,0,8077,0.749,906,16,0.333,62
13,6,1,2,3290,1616,1674,0.466,2781,54,0.35,26
53,5,3,2,2402,1728,674,0.652,1650,53,0.606,60
42,6,1,0,9256,1999,7257,0.812,1446,37,0.762,54
36,6,3,3,3674,895,2779,0.658,1703,48,0.371,62
50,2,5,3,6462,0,6462,0.856,761,17,0.214,57
48,4,2,2,1638,0,1638,0.533,1536,44,0.63,59
38,3,3,2,4335,2480,1855,0.543,1373,36,1.118,46
32,5,3,2,3233,1034,2199,0.759,1256,29,0.706,44
36,1,3,1,11862,2517,9345,0.766,643,16,0.231,48
24,4,2,0,34516,1938,32578,0.426,1215,45,0.406,43
38,6,6,2,19802,1961,17841,1.125,2244,58,0.706,57
36,4,2,2,24869,1729,23140,0.408,1409,36,0.5,46
36,4,2,1,3624,1975,1649,0.708,1469,23,1.091,40
36,4,1,2,6175,960,5215,0.709,1847,59,0.405,54
48,5,1,0,10953,1945,9008,0.886,1277,29,0.526,57
28,6,2,3,11338,0,11338,0.695,1227,24,0.5,44
35,3,2,2,5544,1184,4360,0.85,1336,38,0.652,47
36,4,1,1,19665,706,18959,1.317,1110,58,0.349,47
43,6,2,3,2927,1412,1515,0.763,1474,26,0.857,50
33,4,3,3,5146,1618,3528,1.073,1955,44,0.76,53
44,5,3,3,1704,0,1704,0.701,660,17,0.308,56
46,2,2,3,1438.3,0,1438.3,1.037,888,18,1.25,55
36,6,1,3,2974,1170,1804,1.297,1785,45,1.143,53
49,1,2,2,5472,788,4684,0.526,705,14,0.273,61
38,3,1,2,2736,1822,914,0.593,1211,25,0.923,57
37,6,2,1,1438.3,862,576.3,0.65,1391,40,0.212,50
45,4,3,0,5406,1782,3624,0.976,1407,29,0.812,56
44,5,1,1,34516,2174,32342,0.426,1616,50,0.515,52
36,6,2,2,1976,1311,665,0.995,1498,43,0.536,60
40,3,1,1,8714,2252,6462,0.831,1536,38,0.652,49
41,4,1,1,8693,1378,7315,0.799,1594,45,0.452,46
36,6,1,2,9247,710,8537,0.735,1190,30,0.5,42
33,6,5,0,7717,1430,6287,0.822,1248,37,0.85,45
38,3,4,3,4908,0,4908,0.993,827,21,0.75,45
38,6,1,3,7222,0,7222,0.685,920,18,0.5,44
48,6,2,2,21740,0,21740,0.676,1755,54,0.543,61
44,3,2,2,2323,0,2323,0.737,804,15,0.5,55
29,4,2,2,7788,0,7788,0.296,1196,30,0.429,44
36,4,1,3,1438.3,361,1077.3,0.963,850,22,0.692,55
36,3,2,2,23700,1314,22386,1.487,1644,28,0.647,57
40,6,3,1,11710,693,11017,0.914,1749,50,0.429,45
45,3,2,2,2278,845,1433,1.328,2307,45,0.8,57
22,3,3,0,4048,1113,2935,0.717,1757,45,0.607,31
24,6,2,2,3663,1853,1810,0.963,1826,35,1.059,34
36,2,2,3,1438.3,0,1438.3,0.672,799,17,0.214,53
28,4,5,2,3518,1575,1943,0.625,2121,60,0.579,35
36,4,1,0,1717,0,1717,0.619,1468,29,0.381,44
45,3,2,2,16813,1185,15628,0.552,1482,46,0.643,50
25,4,2,3,16434,2104,14330,0.955,1726,37,0.85,33
45,4,2,3,21872,1118,20754,0.658,1806,31,0.409,50
41,5,2,0,15897,1437,14460,0.584,1405,43,0.387,51
46,5,3,2,4271,1150,3121,1.064,2052,50,0.724,56
29,6,1,2,7361,1309,6052,0.504,1175,34,0.7,55
36,4,1,3,1438.3,479,959.3,0.553,1786,37,0.37,26
33,6,3,3,8628,1077,7551,0.872,1675,58,0.415,42
44,4,3,3,18750,1705,17045,0.807,1200,36,0.895,54
36,4,2,3,21242,819,20423,0.499,1283,37,0.542,44
56,5,3,0,2961,1570,1391,0.908,1937,57,0.781,65
29,4,2,2,11327,1528,9799,1.142,2033,38,0.727,38
40,6,1,3,8308,2517,5791,1.455,1915,37,1.056,58
28,4,2,2,3249,2217,1032,1.06,1988,36,0.895,39
36,5,1,2,2981,1358,1623,1.242,1648,30,1.5,52
31,4,1,0,8829,901,7928,0.825,1902,45,0.667,45
33,3,3,2,3714,2170,1544,0.524,1454,35,0.522,42
28,6,1,3,7340,0,7340,0.65,838,24,0.412,42
51,4,2,3,16952,0,16952,0.709,1918,61,0.649,57
35,4,1,3,20865,0,20865,0.881,837,25,0.667,55
25,6,3,2,3083,1040,2043,0.729,4311,78,0.56,44
24,3,2,2,10584,1550,9034,0.692,1567,33,0.32,37
42,4,1,2,2240,0,2240,0.668,1905,39,0.345,50
40,5,1,2,12240,1566,10674,0.539,1422,26,0.529,51
21,6,2,0,5120,0,5120,0.867,1680,32,0.778,37
24,3,1,3,3124,1593,1531,0.869,1652,41,0.367,36
36,5,3,0,11261,2485,8776,0.736,1158,26,0.857,51
56,3,3,2,2468,2021,447,0.906,1797,46,0.586,65
28,4,2,3,22157,1355,20802,0.69,1911,55,0.571,43
32,6,2,3,11477,0,11477,0.767,1260,27,0.688,46
33,5,2,2,3933,852,3081,0.433,1489,45,0.324,43
50,3,3,3,8022,1372,6650,0.896,1794,31,1.385,56
34,6,2,0,13771,2517,11254,0.501,1510,42,0.75,43
48,3,3,3,30271,1406,28865,1.336,3231,47,0.306,53
41,6,2,2,3244,1762,1482,0.661,1274,32,1,50
36,6,1,3,2936,2379,557,0.694,1572,57,0.676,43
36,6,1,2,1438.3,1133,305.3,0.759,1935,41,0.708,54
25,6,3,3,6242,491,5751,1.054,2187,59,0.405,33
49,3,1,3,6175,1166,5009,0.803,1417,25,0.25,58
26,4,3,2,11806,1811,9995,0.754,1465,31,0.476,41
39,5,2,2,4734,954,3780,0.6,1570,45,0.452,48
36,5,2,0,6244,2517,3727,0.607,1445,40,0.29,55
45,3,1,3,1438.3,306,1132.3,1.035,694,15,0.364,54
34,3,1,2,34516,1578,32938,0.725,1929,40,0.481,51
24,4,1,2,23561,864,22697,1.373,2447,64,1,35
36,5,2,3,24742,1676,23066,0.566,1306,31,0.55,50
41,2,2,2,27560,900,26660,1.031,646,10,0.25,55
35,6,1,3,5923,1686,4237,0.702,1236,35,0.591,45
36,6,1,2,8581,2326,6255,1.226,2513,63,0.615,34
41,4,3,3,3156,2517,639,1.516,2091,48,0.778,55
36,5,1,3,7151,800,6351,0.986,854,22,0.375,48
35,5,1,2,1535,700,835,2.282,1848,25,1.083,46
56,3,3,3,2122,554,1568,0.857,949,17,0.133,61
35,3,2,2,17131,1213,15918,0.604,1371,37,0.423,48
42,6,2,2,5822,2387,3435,0.76,1804,49,0.75,51
29,3,1,3,3537,2517,1020,1.021,1605,43,0.344,39
33,3,1,3,34516,2129,32387,0.587,1463,38,0.583,43
47,6,4,3,16320,0,16320,0.757,1279,41,0.708,53
36,5,3,3,2407,843,1564,1.008,1470,28,0.4,38
43,4,1,2,3538,0,3538,0.481,1265,38,0.462,49
31,5,2,2,2684,1381,1303,0.794,2002,60,0.429,37
36,4,3,2,34516,2517,31999,0.741,1475,33,0.833,53
40,4,2,2,15459,0,15459,0.789,1419,30,0.667,46
36,5,3,3,4307,0,4307,0.745,1628,37,0.542,44
46,4,2,3,2081,1235,846,1.485,1337,29,1.071,50
47,3,2,2,2848,1468,1380,0.517,1135,27,0.421,58
51,3,1,3,34516,1266,33250,0.846,1161,26,0.368,55
35,6,1,2,6361,1292,5069,1.027,1571,38,0.52,44
38,4,1,3,15428,1553,13875,0.747,1916,40,0.538,57
48,5,1,3,2544,1927,617,0.939,1346,30,0.364,57
42,1,1,3,9959,0,9959,0.688,805,24,0.143,48
39,3,3,2,8796,2517,6279,0.492,1195,18,0.8,51
48,6,1,3,3428,1566,1862,0.557,1155,34,0.545,53
36,6,2,2,1438.3,0,1438.3,0.597,1431,34,0.545,45
32,5,3,2,18001,906,17095,0.62,1194,25,0.471,41
42,3,1,3,2680,1753,927,0.32,1154,33,0.571,51
35,6,4,3,4675,1734,2941,0.413,1232,34,0.545,46
35,3,1,3,2448,1693,755,0.502,1269,30,0.875,40
28,3,3,3,4049,0,4049,0.898,1742,35,1.5,33
38,6,2,2,8154,996,7158,0.594,1379,26,1,53
36,5,3,2,4559,1571,2988,1.441,1870,35,0.842,63
36,4,2,1,19354,984,18370,0.956,1207,32,0.684,61
46,3,3,3,2340,1930,410,0.987,781,15,0.364,56
47,6,3,0,13848,1389,12459,1.178,1773,38,0.407,53
52,4,2,2,2490,513,1977,0.678,864,20,0.333,62
36,6,1,2,32156,1791,30365,0.906,1559,39,1.167,50
30,5,3,2,2578,2517,61,0.896,1830,64,0.524,37
52,6,3,2,9050,1538,7512,0.77,1542,43,0.654,62
41,4,1,2,34516,0,34516,0.499,1506,47,0.516,49
51,6,1,0,8362,0,8362,0.528,1175,41,0.464,57
36,3,2,3,6514,2258,4256,0.785,1383,20,1.857,55
42,3,3,4,4051,1183,2868,0.794,1837,57,0.629,50
37,3,3,2,11959,1665,10294,0.675,1191,40,0.481,48
48,3,2,2,2070,0,2070,0.708,1793,53,0.963,60
32,5,2,1,11840,1295,10545,0.84,1560,49,0.4,46
35,4,3,2,3636,1010,2626,0.596,1564,59,0.686,47
36,3,3,3,11067,2517,8550,1.048,1843,38,1.235,54
40,3,3,3,11262,1435,9827,0.735,2165,61,0.649,53
36,4,1,0,5108,1656,3452,0.711,1631,41,0.323,56
36,5,1,1,2072,1543,529,0.486,1265,32,0.391,56
24,4,3,3,4119,1656,2463,0.561,1455,35,0.667,41
42,5,3,3,5903,1335,4568,0.914,1137,27,0.929,60
25,6,2,3,7860,541,7319,0.764,1367,35,0.75,40
36,6,2,2,5918,842,5076,0.56,1292,26,0.733,49
41,5,3,2,6741,1745,4996,0.559,1682,46,0.438,46
36,6,1,2,3880,1542,2338,1.015,1598,39,0.5,36
45,4,2,0,2494,1639,855,0.858,1555,39,0.625,57
23,4,3,2,22149,987,21162,1.633,2409,36,0.8,38
36,4,3,1,34516,1542,32974,0.869,1770,65,0.585,50
51,3,2,0,5450,967,4483,0.701,1526,45,0.8,62
35,2,2,3,1438.3,0,1438.3,0.694,891,28,0.4,43
24,4,3,3,2003,1224,779,0.646,1756,42,0.355,44
32,6,3,2,7723,1902,5821,1.181,1241,22,1,39
23,4,1,1,18226,1847,16379,0.845,1681,43,0.87,38
39,4,2,2,8128,1846,6282,0.857,1224,32,0.778,44
32,6,2,3,5851,1660,4191,0.786,1572,38,0.52,43
40,6,3,3,10260,942,9318,1.042,1566,50,0.562,54
32,5,1,0,26945,727,26218,0.687,1579,40,0.6,38
36,6,3,3,2243,1418,825,0.39,1334,31,0.409,55
36,4,1,2,34516,1839,32677,0.69,1230,34,0.889,42
45,5,3,2,12248,0,12248,0.894,767,25,0.562,56
50,3,2,3,1438.3,0,1438.3,0.57,724,16,0.231,59
28,4,3,2,19843,1178,18665,0.909,1638,49,0.633,46
45,3,3,3,2163,0,2163,0.816,1349,47,0.88,55
41,4,2,2,33864,989,32875,1.219,1751,48,0.92,52
26,3,1,2,4531,1214,3317,0.813,1414,40,0.333,39
26,5,2,3,2950,1705,1245,0.605,1260,32,0.6,42
23,6,2,3,7706,392,7314,0.764,965,27,0.421,43
36,5,1,0,25657,2216,23441,0.856,1121,25,0.667,47
36,5,3,2,17536,1525,16011,0.859,1411,28,0.474,42
24,4,3,3,3770,1197,2573,0.621,1602,49,0.441,39
45,5,2,2,10344,1274,9070,0.445,1617,47,0.424,50
51,4,1,1,26437,1472,24965,0.742,1244,36,0.5,57
30,4,6,1,2450,1967,483,0.589,1263,29,0.611,41
36,5,1,2,3136,1864,1272,0.693,1036,25,0.25,52
36,4,3,2,6976,0,6976,0.519,1217,39,1.438,43
36,4,3,1,21134,1508,19626,0.505,1556,35,0.842,42
53,6,2,3,2019,1380,639,1.158,2005,62,0.59,58
34,3,2,3,34516,668,33848,0.678,1698,67,0.763,42
45,5,3,3,9959,1890,8069,1.043,2041,45,0.875,55
28,4,3,2,20241,1203,19038,0.66,1102,31,0.632,38
28,3,1,2,2421,1747,674,0.691,1346,30,1.308,40
37,5,6,3,30948,2404,28544,0.609,1511,35,0.207,48
22,3,3,2,2642,2035,607,1.119,1761,42,0.909,32
36,4,1,1,8070,2350,5720,1.03,2117,61,0.649,33
48,2,3,3,4085,2238,1847,0.568,596,15,0.5,58
19,5,2,2,2187,1597,590,0.777,2560,46,0.314,26
36,3,3,2,34516,1092,33424,0.737,1409,39,0.345,46
29,4,3,2,3358,1758,1600,0.723,1759,33,0.737,39
25,6,3,3,1888,0,1888,0.928,1886,66,0.65,36
24,2,3,3,14447,0,14447,0.856,915,29,2.222,43
26,6,3,2,32349,1630,30719,0.646,1343,41,0.519,45
36,3,2,3,12605,1449,11156,0.703,1870,56,0.647,51
36,4,2,2,2964,2400,564,1.296,1557,25,1.778,62
38,6,3,3,3785,1935,1850,1.558,1824,49,1.45,58
36,5,1,0,2727,834,1893,0.568,1294,26,0.444,42
44,3,1,1,3343,1581,1762,1.146,1545,31,0.824,49
35,6,3,1,9786,0,9786,0.701,820,25,0.562,53
36,4,1,3,6407,1884,4523,0.678,1675,47,0.469,45
15,6,2,2,4158,1635,2523,0.778,1678,37,0.542,29
50,6,1,2,21697,2144,19553,0.654,2117,48,0.655,60
40,5,2,2,31383,1688,29695,0.765,1721,56,0.75,50
36,3,1,0,30883,1694,29189,0.86,1267,23,0.533,53
38,6,3,1,12918,1345,11573,1.061,1562,33,1.2,45
37,3,3,0,8520,814,7706,0.504,1193,35,0.346,50
34,4,3,2,14310,694,13616,0.558,1254,34,0.478,46
53,6,2,3,14434,1927,12507,2.675,1731,32,3.571,61
36,5,2,1,7793,1705,6088,0.597,1099,39,0.696,46
56,2,1,2,8990,0,8990,0.935,747,19,0.583,62
33,6,2,3,4343,0,4343,0.563,1352,35,0.944,43
50,4,2,0,2872,2035,837,0.613,1770,47,0.741,54
36,5,1,3,9697,0,9697,0.759,1812,50,0.923,50
21,3,3,1,2967,1843,1124,0.681,1673,58,0.526,35
23,4,3,2,2148,1545,603,0.682,2167,65,0.512,35
36,6,3,1,6116,2517,3599,0.691,2369,56,0.75,36
36,5,2,2,18085,1487,16598,0.792,1582,47,1.043,42
32,6,3,0,2524,1395,1129,1.048,1800,33,0.5,39
45,5,2,2,33951,0,33951,0.822,1567,44,0.467,50
35,3,3,2,3312,0,3312,0.698,647,19,0.462,43
20,3,2,2,9956,1117,8839,0.515,1447,39,0.696,39
36,6,1,3,3888,1663,2225,0.664,1145,37,0.423,47
48,3,1,3,30655,0,30655,0.475,3280,78,0.625,60
23,4,2,0,2997,1393,1604,1.12,1577,35,0.522,30
24,5,3,2,11042,2211,8831,0.897,1140,25,0.786,44
41,6,3,2,3386,1794,1592,0.671,1736,40,1.105,52
36,6,1,3,15987,1648,14339,0.732,1436,36,1.25,45
30,5,3,3,25188,1295,23893,0.557,1513,38,0.583,40
23,6,2,1,2410,1705,705,0.798,2505,69,0.568,36
53,4,3,0,4315,717,3598,0.808,1723,51,0.5,65
24,6,1,1,2592,2227,365,0.633,1695,48,0.548,35
49,5,3,2,5476,2517,2959,0.967,1532,44,0.692,54
43,5,3,0,2464,2116,348,0.744,2110,43,1.048,53
44,3,2,3,2378,1610,768,0.448,1807,45,0.607,62
21,6,4,3,20056,1602,18454,0.466,1687,46,0.533,40
36,4,2,2,8013,2025,5988,0.789,1481,45,0.452,41
49,6,2,3,3386,1984,1402,0.573,1318,37,0.194,53
17,3,3,2,7906,1631,6275,0.889,1946,45,0.552,30
34,4,3,0,11501,713,10788,0.84,1481,41,0.519,46
19,4,1,2,13632,1482,12150,0.893,2168,42,2.5,29
27,6,1,3,2229,1791,438,1.139,1583,32,0.6,37
40,4,1,1,5158,2190,2968,0.426,1229,34,0.478,51
21,3,3,0,2158,1729,429,1.1,1718,42,0.448,31
41,6,2,2,23271,1262,22009,0.718,1402,34,0.889,45
36,2,3,2,10244,861,9383,0.78,1127,29,0.381,57
30,3,2,1,2588,1669,919,0.788,1053,31,0.55,43
27,4,2,3,10747,1603,9144,0.471,1340,25,0.923,44
46,4,3,1,7474,0,7474,0.858,732,21,0.615,53
36,3,1,3,3555,0,3555,0.813,2346,71,0.651,32
38,6,3,2,22140,733,21407,0.987,1580,45,0.667,53
36,2,3,4,9457,350,9107,1.024,1196,28,0.333,54
35,4,5,0,6218,2134,4084,1.25,2086,50,0.786,42
25,3,3,1,2580,2265,315,0.824,1665,57,0.629,38
39,6,2,2,1438.3,0,1438.3,0.871,1495,39,0.393,44
43,6,3,1,6224,1892,4332,0.983,2187,58,0.657,54
36,5,3,1,3093,2517,576,0.855,1371,23,0.917,37
42,4,3,3,4076,0,4076,0.808,1235,37,0.682,48
36,3,2,0,4861,1123,3738,0.938,1556,40,0.538,55
36,6,3,3,9851,0,9851,1.034,1212,24,0.6,43
26,4,3,2,7349,2517,4832,0.877,2701,60,0.714,37
28,3,3,3,2853,2420,433,0.858,1750,47,0.808,34
36,4,3,2,17023,1084,15939,0.928,1610,43,0.387,46
24,6,2,3,10060,2322,7738,0.894,2184,63,1.032,32
41,6,1,2,1595,870,725,0.694,1745,41,0.577,53
38,3,2,1,8475,1385,7090,0.611,1381,40,0.481,46
25,6,3,3,5559,658,4901,0.627,1793,37,0.947,38
22,3,3,2,2917,2127,790,1.074,1831,36,1,31
36,3,3,3,6692,2037,4655,0.401,1468,36,0.241,38
28,2,2,3,8551,1067,7484,0.931,1097,32,0.778,46
36,6,2,3,10569,0,10569,0.838,1682,44,1,47
36,5,2,2,7051,0,7051,0.527,1451,37,0.194,47
46,3,2,1,10117,2242,7875,0.662,1509,44,0.467,56
36,6,2,1,8311,0,8311,0.584,1895,57,0.425,47
41,5,3,2,26442,1642,24800,0.651,1403,40,0.429,47
51,6,3,1,4920,1142,3778,0.507,1420,31,0.348,64
25,6,2,1,1438.3,674,764.3,2.18,1717,31,0.722,37
29,5,2,2,26750,1204,25546,0.428,1131,29,0.318,42
34,4,3,3,34516,1347,33169,0.801,1005,22,1,41
36,3,3,2,1438.3,747,691.3,0.491,948,24,0.714,65
41,6,2,2,1869,758,1111,0.91,1549,34,0.478,49
36,5,2,3,14539,0,14539,0.907,965,26,0.529,54
36,5,1,3,26977,1961,25016,0.641,1958,41,1.05,46
36,3,1,3,5426,1478,3948,0.664,1266,22,0.571,50
34,6,1,3,7623,2517,5106,1.007,1367,29,1.071,50
39,3,3,3,4844,1576,3268,0.809,1489,48,0.6,48
52,6,1,1,2683,1707,976,1.254,1582,33,0.941,62
22,3,1,2,3214,2257,957,1.279,2516,42,0.75,39
39,4,3,3,5374,2324,3050,0.423,1557,49,0.4,46
33,5,3,3,8004,1452,6552,0.929,1084,32,0.524,41
31,4,2,3,1438.3,997,441.3,1.867,2583,47,0.958,39
34,3,3,3,2925,2365,560,0.691,1371,30,0.579,46
35,5,3,3,9235,1479,7756,0.843,1537,49,0.581,39
24,5,3,0,8837,2103,6734,0.559,3753,60,0.875,44
29,6,1,1,8801,1421,7380,0.568,1104,31,0.292,57
28,4,1,1,3563,1707,1856,0.506,1482,42,0.312,40
36,4,3,2,8138,2104,6034,0.837,1299,29,0.812,65
20,6,3,3,1438.3,673,765.3,0.595,2167,48,0.412,26
33,4,2,2,2458,1399,1059,0.739,1563,40,1.222,47
34,5,2,3,4592,1635,2957,0.952,1772,52,0.486,47
45,2,1,3,1438.3,0,1438.3,1.036,1254,35,0.842,57
36,3,3,3,1868,1515,353,1.359,2229,35,0.667,31
49,3,1,2,5269,1099,4170,1.178,2195,63,0.969,54
36,3,3,3,20156,1759,18397,0.476,1362,28,0.556,43
35,4,3,2,7410,2517,4893,1.924,2398,37,1.176,39
44,3,2,3,12163,2082,10081,1.554,2649,56,0.697,53
37,3,2,3,6224,0,6224,0.738,1463,34,0.889,44
49,3,3,3,4250,1095,3155,0.947,1174,27,0.8,59
40,6,3,1,12059,1978,10081,0.877,1836,36,0.895,53
28,5,1,3,2799,1762,1037,0.986,1817,39,0.56,34
36,3,1,1,18037,0,18037,0.74,1387,36,0.333,47
43,3,2,3,5657,1719,3938,0.606,2028,55,0.667,54
33,6,1,1,13770,2517,11253,0.788,1582,36,0.385,42
44,6,2,3,4646,1730,2916,0.683,1774,37,0.85,53
35,3,3,1,2514,1521,993,0.638,1636,36,0.385,50
51,3,2,3,14501,0,14501,0.854,1031,25,0.389,56
36,1,3,3,8663,288,8375,0.639,916,33,0.32,43
36,5,3,3,2333,1485,848,0.692,1198,31,0.722,44
26,5,5,3,3038,1539,1499,0.707,2189,54,0.688,34
52,6,6,1,8851,0,8851,0.731,1257,36,0.44,61
44,6,3,1,2945,2206,739,0.983,1503,35,0.842,54
40,3,3,2,5267,0,5267,0.442,1353,24,0.263,49
45,2,1,3,8512,0,8512,1.038,811,27,1.25,56
