31,2,3,2,14041,2154,11887,1.084,1467,29,1.417,0.153,0.00017987,0.99982
43,5,3,2,5264,2169,3095,0.374,1219,27,0.5,0.412,0.00018145,0.99982
54,4,2,1,2420,1912,508,1.256,1730,36,0.565,0.79,6.47E-05,0.99994
43,4,2,0,2826,2070,756,0.541,1025,28,0.647,0.732,4.28E-05,0.99996
34,5,5,2,12518,1539,10979,0.645,1165,33,0.833,0.123,0.0001953,0.9998
56,4,2,1,5876,1297,4579,1.012,2133,55,0.719,0.221,5.89E-05,0.99994
37,3,2,3,34516,0,34516,0.448,1122,13,0.182,0,0.00017949,0.99982
38,4,1,2,9648,1926,7722,0.549,1083,22,1.75,0.2,5.66E-05,0.99994
40,3,3,3,34516,2177,32339,1.32,1234,23,1.875,0.063,0.00026573,0.99973
35,3,3,0,3025,2376,649,1.252,1277,23,1.875,0.785,6.82E-05,0.99993
26,4,3,3,3265,2517,748,0.952,1843,35,0.944,0.771,0.00030516,0.99969
36,3,2,2,6041,1355,4686,0.685,1747,49,0.581,0.224,0.00010985,0.99989
36,3,3,2,2293,1823,470,0.617,1166,22,1.444,0.795,0.00021165,0.99979
36,6,2,2,13399,2505,10894,0.627,1326,31,0.824,0.187,0.00013897,0.99986
38,4,3,3,4317,2517,1800,0.944,1619,36,1,0.583,0.00034503,0.99965
29,5,2,0,3378,1069,2309,0.581,1285,16,0.333,0.316,4.36E-05,0.99996
36,4,1,3,5012,2242,2770,0.816,1142,28,1,0.447,8.70E-05,0.99991
30,4,1,0,2569,1605,964,0.574,1190,46,0.643,0.625,2.19E-05,0.99998
45,3,1,2,3471,1785,1686,1.051,1052,24,0.714,0.514,5.17E-05,0.99995
31,5,3,3,34516,1699,32817,0.771,1628,38,0.727,0.049,0.0002822,0.99972
36,6,3,2,3312,1844,1468,0.986,1740,32,0.882,0.557,0.00016413,0.99984
38,4,3,3,2578,2462,116,1.707,1378,29,0.812,0.955,0.00028395,0.99972
44,4,3,2,2902,2517,385,0.821,996,26,0.444,0.867,0.99497,0.00503
39,3,2,1,2742,2321,421,1.315,1389,32,0.6,0.846,6.92E-05,0.99993
53,5,3,3,2077,1571,506,1.031,1365,38,1,0.756,0.00027604,0.99972
40,5,1,2,6265,1942,4323,1.027,1715,43,0.87,0.31,5.78E-05,0.99994
44,6,3,0,7819,1560,6259,0.827,1582,25,0.786,0.2,6.82E-05,0.99993
42,6,3,3,2731,1692,1039,0.62,1220,22,0.692,0.62,0.0003139,0.99969
36,2,4,3,1438.3,537,901.3,0.819,715,13,0.182,0.373,0.99717,0.00282527
36,3,1,2,16286,1710,14576,1.223,2552,49,1.227,0.105,4.59E-05,0.99995
39,3,2,3,34516,0,34516,0.507,1106,31,0.938,0,0.00017969,0.99982
47,6,1,0,2609,2439,170,1.269,1731,34,1.833,0.935,2.05E-05,0.99998
45,5,3,2,7567,1173,6394,0.541,1435,32,0.6,0.155,0.00017486,0.99983
33,5,3,3,22770,2517,20253,0.994,1882,38,0.652,0.111,0.00030361,0.9997
50,5,1,2,3791,1648,2143,1.227,2058,34,0.789,0.435,4.86E-05,0.99995
39,4,4,2,2702,2517,185,1.019,1658,32,1.462,0.932,0.00021738,0.99978
35,3,1,3,2555,2117,438,1.049,1334,32,0.6,0.829,9.34E-05,0.99991
26,5,3,2,2355,1090,1265,0.751,1441,29,0.812,0.463,0.00018665,0.99981
42,6,2,0,5332,0,5332,0.939,1371,39,1.167,0,4.20E-05,0.99996
49,6,3,2,1443,1375,68,0.683,1991,38,0.583,0.953,0.0001736,0.99983
39,6,2,3,10741,755,9986,1.166,1278,22,1.444,0.07,0.00020077,0.9998
25,3,2,0,7984,1503,6481,0.797,1734,39,1.167,0.188,4.05E-05,0.99996
32,3,2,2,18584,2517,16067,0.703,1330,34,1.125,0.135,0.00012144,0.99988
56,4,1,3,5585,1465,4120,1.503,1787,31,0.722,0.262,7.95E-05,0.99992
38,6,3,2,34516,2165,32351,0.837,1672,32,0.524,0.063,0.00018494,0.99982
43,6,3,4,1438.3,0,1438.3,1.068,1439,41,1.05,0,0.000498,0.9995
24,5,1,0,2478,2031,447,1.284,1558,31,0.938,0.82,2.03E-05,0.99998
46,6,3,3,34516,2274,32242,0.788,1795,47,0.679,0.066,0.00030842,0.99969
44,6,2,3,2339,1440,899,0.431,893,22,0.375,0.616,0.00019143,0.99981
36,6,3,2,2726,0,2726,0.844,1099,27,0.588,0,0.00017987,0.99982
39,3,3,3,14881,848,14033,0.762,1408,23,1.091,0.057,0.00034872,0.99965
36,6,3,3,1628,969,659,0.999,1893,15,2.75,0.595,0.00031726,0.99968
34,5,2,2,3156,1644,1512,1.052,1151,31,1.385,0.521,0.00011382,0.99989
41,5,3,0,4745,1270,3475,0.93,1519,31,0.938,0.268,6.64E-05,0.99993
36,5,3,2,19727,1785,17942,0.572,1245,25,0.786,0.09,0.00017486,0.99983
36,3,3,2,22720,793,21927,0.685,1102,27,0.286,0.035,0.00015871,0.99984
36,5,3,0,8129,1799,6330,0.566,1402,33,0.737,0.221,7.65E-05,0.99992
27,6,2,3,3751,1521,2230,0.974,1060,30,1.308,0.405,0.00020077,0.9998
36,3,5,3,1594,1411,183,0.817,1459,35,1.188,0.885,0.00034447,0.99966
43,4,2,0,2569,1403,1166,0.886,1456,39,0.444,0.546,3.83E-05,0.99996
44,6,3,2,18206,1586,16620,0.921,1439,48,1,0.087,0.00022196,0.99978
34,6,3,3,3104,1766,1338,0.828,1353,24,1.182,0.569,0.00030842,0.99969
41,5,3,2,2406,1560,846,0.751,1173,32,0.391,0.648,0.00018665,0.99981
36,5,2,3,24571,1955,22616,1.174,1746,28,1,0.08,0.00018475,0.99982
36,3,2,3,15534,726,14808,0.556,1279,28,0.867,0.047,0.00022248,0.99978
33,4,2,0,12301,2250,10051,0.484,1307,29,0.261,0.183,3.79E-05,0.99996
26,6,2,3,2846,1818,1028,0.711,1473,37,1.176,0.639,0.00020077,0.9998
49,6,2,3,9788,1794,7994,0.778,1805,37,0.762,0.183,0.00019683,0.9998
36,4,3,3,7231,2381,4850,0.996,1421,23,1.3,0.329,0.00029408,0.99971
48,6,3,2,2324,1576,748,0.728,1272,37,1.312,0.678,0.00016413,0.99984
40,3,2,3,12208,1980,10228,0.616,1409,34,0.619,0.162,0.00019143,0.99981
30,2,5,3,5639,1547,4092,1.087,647,15,0.364,0.274,0.99761,0.00239178
46,3,3,2,10021,1617,8404,0.578,1275,25,0.667,0.161,0.00016883,0.99983
56,6,1,0,2215,1915,300,0.794,1270,27,0.588,0.865,1.92E-05,0.99998
44,3,2,3,2027,1480,547,0.979,1702,37,0.947,0.73,0.00019143,0.99981
47,6,2,2,6363,1162,5201,0.644,1256,26,1,0.183,0.00011382,0.99989
25,6,1,2,3920,2008,1912,0.944,3178,53,0.656,0.512,5.56E-05,0.99994
36,5,1,3,9226,1233,7993,1.521,1626,29,1.636,0.134,9.34E-05,0.99991
49,6,1,1,9376,1288,8088,0.597,1562,33,0.5,0.137,3.83E-05,0.99996
46,5,3,3,1944,1346,598,1.052,1960,57,0.727,0.692,0.00033411,0.99967
36,3,1,0,9599,1554,8045,1.087,1154,38,1.235,0.162,2.17E-05,0.99998
28,5,1,2,28202,843,27359,0.637,1629,38,0.727,0.03,5.22E-05,0.99995
39,3,3,1,24850,1662,23188,0.693,1226,25,0.923,0.067,0.00010944,0.99989
49,5,3,3,3805,2233,1572,1.095,1743,27,0.929,0.587,0.00025237,0.99975
37,5,2,2,2733,1306,1427,0.791,1139,39,0.444,0.478,0.00010985,0.99989
27,6,3,3,12781,1253,11528,0.638,1073,21,0.4,0.098,0.00029196,0.99971
40,3,3,3,3106,1120,1986,1.045,683,17,0.7,0.361,0.9968,0.00320374
42,3,3,0,7477,0,7477,0.511,1159,32,0.684,0,6.69E-05,0.99993
33,6,1,3,34516,2086,32430,0.986,1859,47,0.958,0.06,0.00010679,0.99989
36,6,5,2,29963,2094,27869,0.648,1205,28,0.867,0.07,0.0001953,0.9998
36,5,3,0,6509,2033,4476,0.83,1409,37,0.37,0.312,6.23E-05,0.99994
34,3,3,3,13450,0,13450,0.742,1000,18,0.059,0,0.99674,0.00326498
36,6,2,0,27000,0,27000,0.61,1209,39,0.3,0,3.79E-05,0.99996
31,5,2,1,34516,1254,33262,0.869,1366,25,0.786,0.036,6.32E-05,0.99994
47,5,3,2,6347,0,6347,0.466,1161,44,0.375,0,0.00017987,0.99982
49,4,3,2,3106,1675,1431,0.781,1512,38,0.407,0.539,0.0001736,0.99983
31,4,1,1,2536,913,1623,1.059,1750,35,1.333,0.36,3.12E-05,0.99997
35,6,3,0,13048,1954,11094,1.139,1170,24,0.846,0.15,8.10E-05,0.99992
37,3,3,1,2453,968,1485,1.081,2218,50,0.613,0.395,0.00011924,0.99988
36,3,2,2,16138,1249,14889,1.01,1198,33,0.833,0.077,0.00010374,0.9999
38,3,2,0,8077,1965,6112,0.637,1329,26,0.444,0.243,4.94E-05,0.99995
23,3,3,3,1929,1673,256,0.835,857,36,1.118,0.867,0.99671,0.00329379
36,3,3,2,3127,2517,610,0.589,1470,30,1.143,0.805,0.00019771,0.9998
36,3,3,2,8645,1454,7191,0.708,1435,25,1.778,0.168,0.00019094,0.99981
49,3,1,3,1438.3,0,1438.3,0.503,1093,22,0.833,0,0.00010566,0.99989
38,6,3,2,2185,0,2185,0.727,715,20,0.818,0,0.99467,0.00533
32,5,2,2,24487,2517,21970,0.912,1512,42,0.909,0.103,0.00011811,0.99988
36,6,2,3,2567,0,2567,1.636,2399,43,0.955,0,0.0001597,0.99984
33,6,3,3,4131,785,3346,0.543,906,22,1.2,0.19,0.0003139,0.99969
37,3,2,2,10790,1930,8860,0.75,1052,16,1.286,0.179,0.00010486,0.9999
33,4,3,3,6884,1001,5883,0.786,975,11,0.833,0.145,0.00030516,0.99969
36,5,3,3,13961,1299,12662,0.842,783,20,0.667,0.093,0.9968,0.00320374
30,6,1,0,29801,1916,27885,0.781,990,21,0.909,0.064,2.07E-05,0.99998
43,4,1,1,13219,0,13219,0.576,1097,24,0.5,0,3.35E-05,0.99997
46,2,3,3,2536,0,2536,0.917,901,35,0.522,0,0.99714,0.00285845
36,5,3,1,9478,820,8658,0.64,1327,41,0.864,0.087,0.00011377,0.99989
34,6,1,2,3502,1851,1651,2.023,1814,31,0.722,0.529,6.35E-05,0.99994
56,4,3,3,10509,2388,8121,0.777,1365,34,1.429,0.227,0.00028535,0.99971
36,3,3,0,1491,0,1491,0.876,1058,34,0.889,0,6.45E-05,0.99994
46,6,1,2,9734,0,9734,0.785,1476,38,0.9,0,4.59E-05,0.99995
22,6,1,3,2305,1627,678,0.747,1230,36,0.565,0.706,9.26E-05,0.99991
36,3,1,3,14241,2081,12160,0.909,1581,44,0.833,0.146,9.99E-05,0.9999
25,3,1,2,4789,1257,3532,1.134,1534,29,0.933,0.262,6.05E-05,0.99994
34,4,2,3,23138,1727,21411,0.693,1612,39,1.438,0.075,0.00029051,0.99971
38,6,1,3,23008,2280,20728,0.674,1302,36,0.636,0.099,0.00010183,0.9999
36,3,1,0,3131,2517,614,0.602,1439,40,0.481,0.804,2.10E-05,0.99998
53,5,3,2,5798,1794,4004,0.564,1724,45,0.452,0.309,0.00018665,0.99981
36,5,2,3,6880,1390,5490,1.205,1784,35,0.944,0.202,0.00019864,0.9998
41,3,2,2,34516,1531,32985,0.862,1156,29,1.071,0.044,0.00020517,0.99979
34,6,2,1,2075,1469,606,1.322,2556,49,1.13,0.708,6.67E-05,0.99993
44,3,3,0,4589,0,4589,0.845,1590,37,0.37,0,6.64E-05,0.99993
40,1,2,2,2317,0,2317,1.005,884,19,0.727,0,0.99073,0.00927
45,1,1,1,1981,1518,463,1.019,973,25,0.923,0.766,0.97155,0.02845
47,3,2,1,6038,0,6038,0.741,1447,30,0.875,0,6.44E-05,0.99994
32,5,3,2,14910,877,14033,0.772,1150,26,0.625,0.059,0.00020412,0.9998
39,3,3,2,29659,1143,28516,0.512,1193,21,0.615,0.039,0.00018145,0.99982
42,3,3,2,4320,0,4320,0.967,706,21,0.5,0,0.99447,0.00553
36,6,1,3,11213,0,11213,0.563,1257,23,0.643,0,9.56E-05,0.9999
29,5,1,2,26181,0,26181,0.913,1303,35,0.75,0,5.88E-05,0.99994
31,3,1,0,5773,0,5773,0.67,1306,39,0.5,0,2.07E-05,0.99998
36,1,3,3,4503,0,4503,0.659,748,20,0.429,0,0.9968,0.00320374
36,6,2,2,29770,1565,28205,0.674,1774,42,2,0.053,0.00012144,0.99988
28,5,1,1,5014,1910,3104,0.863,1209,25,1.5,0.381,3.91E-05,0.99996
47,6,1,2,3445,1074,2371,0.67,1074,31,0.632,0.312,5.03E-05,0.99995
50,6,2,2,23412,1078,22334,0.79,1786,50,0.786,0.046,0.00010684,0.99989
46,4,1,2,3044,1611,1433,0.74,1456,36,0.714,0.529,4.73E-05,0.99995
29,5,2,1,14596,2192,12404,0.898,1300,25,1.083,0.15,7.08E-05,0.99993
36,3,2,2,3864,1654,2210,0.491,1470,42,0.235,0.428,0.00012274,0.99988
29,2,1,3,17030,1911,15119,0.528,715,25,0.562,0.112,0.99124,0.00876
44,4,2,3,23090,839,22251,1.326,1198,24,1,0.036,0.00019864,0.9998
36,4,2,0,29205,1208,27997,0.957,1556,43,1.048,0.041,4.94E-05,0.99995
49,5,2,3,14035,2061,11974,2.271,1606,30,1.5,0.147,0.00019143,0.99981
24,2,3,2,2962,2517,445,1.046,929,31,0.409,0.85,0.99462,0.00538
30,6,3,0,18578,1385,17193,0.565,1606,54,0.421,0.075,7.29E-05,0.99993
46,5,3,2,2201,1138,1063,0.675,1199,32,0.6,0.517,0.0001736,0.99983
25,4,3,2,2061,1483,578,1.362,2400,60,0.622,0.72,0.00018162,0.99982
23,4,2,2,24602,1660,22942,0.588,1337,44,0.76,0.067,0.00017004,0.99983
29,3,2,2,15911,896,15015,0.954,1270,33,0.833,0.056,0.00011703,0.99988
50,2,2,3,16867,0,16867,0.885,654,14,0.4,0,0.99466,0.00534
37,3,3,0,2783,1526,1257,0.942,1909,54,0.688,0.548,6.89E-05,0.99993
47,3,3,2,2972,0,2972,1.035,922,25,0.562,0,0.99547,0.00453174
36,5,3,2,5124,2235,2889,0.542,1158,42,0.355,0.436,0.00018145,0.99982
53,6,6,2,2880,2362,518,0.89,1323,26,0.444,0.82,0.00013328,0.99987
46,4,1,0,5579,0,5579,0.481,1025,35,0.667,0,1.85E-05,0.99998
44,5,1,3,12010,2149,9861,0.801,1700,35,1.5,0.179,0.00010679,0.99989
36,6,3,3,34516,1597,32919,0.858,1628,51,1.217,0.046,0.00031104,0.99969
29,5,2,2,4394,885,3509,1.04,1377,32,0.684,0.201,0.00010684,0.99989
35,4,3,3,18325,723,17602,0.815,1517,33,0.65,0.039,0.00031726,0.99968
37,5,3,2,3773,1972,1801,0.783,1528,25,1.083,0.523,0.00022196,0.99978
29,5,1,3,21684,1748,19936,0.715,1329,24,0.6,0.081,8.70E-05,0.99991
40,4,1,2,1919,774,1145,0.965,1505,33,0.737,0.403,5.56E-05,0.99994
33,5,3,2,9995,1713,8282,0.96,1172,38,0.462,0.171,0.00018665,0.99981
35,3,2,2,11910,2098,9812,1.16,1646,39,1.294,0.176,0.00011382,0.99989
36,4,2,0,2279,1529,750,1.26,1693,32,1.286,0.671,4.24E-05,0.99996
48,3,1,2,3539,0,3539,0.781,1336,23,0.211,0,5.03E-05,0.99995
36,5,1,3,30579,1351,29228,0.759,1289,19,0.727,0.044,9.34E-05,0.99991
42,4,1,0,24480,1923,22557,0.505,1416,32,0.778,0.079,2.05E-05,0.99998
52,6,1,2,17561,0,17561,0.94,1608,33,1.2,0,5.32E-05,0.99995
40,3,1,2,1638,0,1638,0.75,1885,51,0.545,0,4.60E-05,0.99995
36,3,3,2,2947,2216,731,0.76,1744,53,0.606,0.752,0.00016883,0.99983
42,6,1,0,5738,1112,4626,1.519,1922,48,0.655,0.194,2.07E-05,0.99998
34,5,2,2,33304,1833,31471,0.428,1448,29,0.381,0.055,0.00013121,0.99987
48,6,3,3,7251,1603,5648,0.591,1300,36,0.8,0.221,0.00027607,0.99972
34,6,2,0,2885,1895,990,0.387,1366,31,0.632,0.657,4.33E-05,0.99996
36,6,2,3,2641,1257,1384,0.891,1439,39,1.053,0.476,0.0001747,0.99983
35,6,3,0,2801,2043,758,0.583,1241,46,0.643,0.729,6.96E-05,0.99993
45,3,3,3,16794,809,15985,1.566,1917,33,0.941,0.048,0.00027604,0.99972
41,4,1,3,9336,1672,7664,0.696,1391,39,0.625,0.179,9.35E-05,0.99991
43,4,1,0,2763,2517,246,0.938,1246,31,0.824,0.911,2.04E-05,0.99998
36,5,3,2,17391,1044,16347,1.08,1248,27,0.688,0.06,0.00019191,0.99981
36,3,2,0,3198,2493,705,0.665,1936,44,1.316,0.78,3.83E-05,0.99996
26,3,3,2,5100,1786,3314,1.06,2375,63,0.575,0.35,0.00022196,0.99978
39,3,1,2,3955,2517,1438,0.484,1238,25,1.083,0.636,6.72E-05,0.99993
48,5,3,1,3140,1985,1155,1.346,1626,41,0.864,0.632,9.90E-05,0.9999
36,3,3,3,4028,710,3318,0.731,791,22,0.833,0.176,0.99691,0.00308778
32,5,3,3,2264,0,2264,0.479,1204,28,0.333,0,0.00031104,0.99969
44,5,2,2,21620,2008,19612,0.691,1300,33,0.5,0.093,0.00012982,0.99987
45,3,2,0,6385,1535,4850,1.138,1612,47,0.88,0.24,4.08E-05,0.99996
31,4,2,3,2375,1658,717,0.638,1071,28,1,0.698,0.00020077,0.9998
13,3,3,3,1963,1721,242,0.68,1378,37,0.762,0.877,0.00030251,0.9997
37,6,2,2,4256,1084,3172,0.63,1100,29,0.381,0.255,0.00011605,0.99988
49,5,1,0,5097,1152,3945,0.94,2052,45,0.607,0.226,1.91E-05,0.99998
45,3,2,3,3228,2517,711,0.949,1349,33,1.357,0.78,0.00017969,0.99982
41,6,1,3,20231,977,19254,0.893,1215,36,0.714,0.048,7.86E-05,0.99992
39,3,2,3,27512,2137,25375,1.048,1149,25,0.562,0.078,0.99496,0.00504
47,5,2,0,1929,1540,389,1.142,2354,50,0.786,0.798,4.79E-05,0.99995
13,6,3,2,2585,2019,566,0.525,2644,40,0.481,0.781,0.00015435,0.99985
47,3,3,3,12151,1799,10352,1.022,918,14,0.556,0.148,0.99639,0.00360825
42,3,2,2,34516,2113,32403,0.618,1362,31,1.214,0.061,0.00013228,0.99987
31,6,3,1,34516,1013,33503,0.575,1222,37,0.85,0.029,0.0001106,0.99989
32,4,1,2,5504,0,5504,0.62,1364,32,0.684,0,5.94E-05,0.99994
28,4,1,2,10021,1203,8818,0.93,1463,40,1,0.12,5.78E-05,0.99994
49,5,3,0,3558,2318,1240,1.265,1631,31,0.824,0.651,6.26E-05,0.99994
44,4,3,4,19853,1513,18340,0.802,1878,55,0.41,0.076,0.00047034,0.99953
31,6,3,2,4969,838,4131,0.591,1489,32,0.455,0.169,0.00016413,0.99984
40,3,2,3,3117,1603,1514,1.167,1437,37,0.609,0.514,0.00019864,0.9998
41,4,2,0,21526,2332,19194,0.755,1313,37,0.609,0.108,4.08E-05,0.99996
51,4,2,2,5504,1412,4092,0.722,1290,38,0.462,0.257,9.50E-05,0.99991
53,4,3,2,5512,1124,4388,1.391,1975,49,1.579,0.204,0.00016966,0.99983
39,1,2,3,1438.3,0,1438.3,0.644,807,22,0.692,0,0.9964,0.00359603
28,5,3,0,7262,1466,5796,0.512,1438,28,0.556,0.202,9.96E-05,0.9999
40,6,3,2,7319,1692,5627,0.701,1233,29,0.611,0.231,0.00018145,0.99982
25,3,5,3,1438.3,0,1438.3,0.676,709,27,0.421,0,0.99705,0.00294997
30,4,3,3,7712,1387,6325,0.861,1597,39,0.56,0.18,0.00034872,0.99965
37,6,3,0,2053,0,2053,0.865,1283,28,1.154,0,6.23E-05,0.99994
32,3,1,3,12804,2517,10287,0.892,1101,37,0.276,0.197,9.01E-05,0.99991
36,3,3,2,26443,1601,24842,0.493,1593,36,0.333,0.061,0.0001834,0.99982
36,6,2,0,3125,1928,1197,0.412,1631,46,0.533,0.617,4.40E-05,0.99996
48,6,1,2,4930,2259,2671,1.134,2194,53,0.606,0.458,6.48E-05,0.99994
36,6,3,3,9476,0,9476,0.605,1128,27,0.929,0,0.00029411,0.99971
37,6,3,3,11722,1667,10055,0.566,1497,35,0.25,0.142,0.00028395,0.99972
33,4,1,3,13301,0,13301,1.058,1385,50,0.515,0,9.26E-05,0.99991
47,4,2,3,1438.3,0,1438.3,1.337,1449,27,1.455,0,0.00019751,0.9998
37,3,3,1,1438.3,0,1438.3,1.004,974,28,0.273,0,0.99223,0.00777
36,3,2,3,6705,0,6705,0.749,731,18,0.5,0,0.99431,0.00569
31,4,2,0,22718,0,22718,0.791,1191,37,1.176,0,4.32E-05,0.99996
28,4,2,2,23981,1788,22193,0.631,1421,34,0.308,0.075,0.00015117,0.99985
56,4,2,4,2318,1010,1308,0.81,1256,35,0.591,0.436,0.00035894,0.99964
29,4,3,2,19324,1040,18284,0.904,1744,50,0.852,0.054,0.00016415,0.99984
34,5,3,1,5331,1993,3338,0.777,1766,39,0.625,0.374,0.00010848,0.99989
31,5,2,0,15700,1276,14424,1.389,2229,48,0.778,0.081,4.84E-05,0.99995
30,6,2,2,17625,894,16731,1.285,1773,39,1.053,0.051,0.00011937,0.99988
34,6,3,2,17438,0,17438,1.078,1860,37,0.85,0,0.00017987,0.99982
25,3,3,1,1962,0,1962,0.684,1179,27,0.688,0,0.00011061,0.99989
56,3,3,2,8077,0,8077,0.749,906,16,0.333,0,0.99338,0.00662
13,6,1,2,3290,1616,1674,0.466,2781,54,0.35,0.491,4.73E-05,0.99995
53,5,3,2,2402,1728,674,0.652,1650,53,0.606,0.719,0.00015871,0.99984
42,6,1,0,9256,1999,7257,0.812,1446,37,0.762,0.216,3.05E-05,0.99997
36,6,3,3,3674,895,2779,0.658,1703,48,0.371,0.244,0.0002596,0.99974
50,2,5,3,6462,0,6462,0.856,761,17,0.214,0,0.99697,0.00303398
48,4,2,2,1638,0,1638,0.533,1536,44,0.63,0,9.77E-05,0.9999
38,3,3,2,4335,2480,1855,0.543,1373,36,1.118,0.572,0.00018864,0.99981
32,5,3,2,3233,1034,2199,0.759,1256,29,0.706,0.32,0.00018339,0.99982
36,1,3,1,11862,2517,9345,0.766,643,16,0.231,0.212,0.99207,0.00793
24,4,2,0,34516,1938,32578,0.426,1215,45,0.406,0.056,3.90E-05,0.99996
38,6,6,2,19802,1961,17841,1.125,2244,58,0.706,0.099,0.00015311,0.99985
36,4,2,2,24869,1729,23140,0.408,1409,36,0.5,0.07,0.00011483,0.99989
36,4,2,1,3624,1975,1649,0.708,1469,23,1.091,0.545,6.92E-05,0.99993
36,4,1,2,6175,960,5215,0.709,1847,59,0.405,0.155,5.68E-05,0.99994
48,5,1,0,10953,1945,9008,0.886,1277,29,0.526,0.178,1.91E-05,0.99998
28,6,2,3,11338,0,11338,0.695,1227,24,0.5,0,0.00020077,0.9998
35,3,2,2,5544,1184,4360,0.85,1336,38,0.652,0.214,0.00016471,0.99984
36,4,1,1,19665,706,18959,1.317,1110,58,0.349,0.036,5.04E-05,0.99995
43,6,2,3,2927,1412,1515,0.763,1474,26,0.857,0.482,0.0001861,0.99981
33,4,3,3,5146,1618,3528,1.073,1955,44,0.76,0.314,0.00030519,0.99969
44,5,3,3,1704,0,1704,0.701,660,17,0.308,0,0.99639,0.00360825
46,2,2,3,1438.3,0,1438.3,1.037,888,18,1.25,0,0.99431,0.00569
36,6,1,3,2974,1170,1804,1.297,1785,45,1.143,0.393,9.44E-05,0.99991
49,1,2,2,5472,788,4684,0.526,705,14,0.273,0.144,0.99156,0.00844
38,3,1,2,2736,1822,914,0.593,1211,25,0.923,0.666,5.35E-05,0.99995
37,6,2,1,1438.3,862,576.3,0.65,1391,40,0.212,0.599,6.86E-05,0.99993
45,4,3,0,5406,1782,3624,0.976,1407,29,0.812,0.33,7.29E-05,0.99993
44,5,1,1,34516,2174,32342,0.426,1616,50,0.515,0.063,3.32E-05,0.99997
36,6,2,2,1976,1311,665,0.995,1498,43,0.536,0.663,9.77E-05,0.9999
40,3,1,1,8714,2252,6462,0.831,1536,38,0.652,0.258,3.58E-05,0.99996
41,4,1,1,8693,1378,7315,0.799,1594,45,0.452,0.159,5.04E-05,0.99995
36,6,1,2,9247,710,8537,0.735,1190,30,0.5,0.077,5.32E-05,0.99995
33,6,5,0,7717,1430,6287,0.822,1248,37,0.85,0.185,7.48E-05,0.99993
38,3,4,3,4908,0,4908,0.993,827,21,0.75,0,0.99747,0.00252933
38,6,1,3,7222,0,7222,0.685,920,18,0.5,0,0.99286,0.00714
48,6,2,2,21740,0,21740,0.676,1755,54,0.543,0,0.00010043,0.9999
44,3,2,2,2323,0,2323,0.737,804,15,0.5,0,0.99183,0.00817
29,4,2,2,7788,0,7788,0.296,1196,30,0.429,0,0.00013121,0.99987
36,4,1,3,1438.3,361,1077.3,0.963,850,22,0.692,0.251,0.98965,0.01035
36,3,2,2,23700,1314,22386,1.487,1644,28,0.647,0.055,0.00012511,0.99987
40,6,3,1,11710,693,11017,0.914,1749,50,0.429,0.059,0.00015697,0.99984
45,3,2,2,2278,845,1433,1.328,2307,45,0.8,0.371,9.50E-05,0.99991
22,3,3,0,4048,1113,2935,0.717,1757,45,0.607,0.275,5.85E-05,0.99994
24,6,2,2,3663,1853,1810,0.963,1826,35,1.059,0.506,0.00011382,0.99989
36,2,2,3,1438.3,0,1438.3,0.672,799,17,0.214,0,0.99447,0.00553
28,4,5,2,3518,1575,1943,0.625,2121,60,0.579,0.448,0.00018334,0.99982
36,4,1,0,1717,0,1717,0.619,1468,29,0.381,0,2.13E-05,0.99998
45,3,2,2,16813,1185,15628,0.552,1482,46,0.643,0.07,0.00010684,0.99989
25,4,2,3,16434,2104,14330,0.955,1726,37,0.85,0.128,0.00023373,0.99977
45,4,2,3,21872,1118,20754,0.658,1806,31,0.409,0.051,0.00019864,0.9998
41,5,2,0,15897,1437,14460,0.584,1405,43,0.387,0.09,4.28E-05,0.99996
46,5,3,2,4271,1150,3121,1.064,2052,50,0.724,0.269,0.00020735,0.99979
29,6,1,2,7361,1309,6052,0.504,1175,34,0.7,0.178,5.72E-05,0.99994
36,4,1,3,1438.3,479,959.3,0.553,1786,37,0.37,0.333,7.73E-05,0.99992
33,6,3,3,8628,1077,7551,0.872,1675,58,0.415,0.125,0.0003139,0.99969
44,4,3,3,18750,1705,17045,0.807,1200,36,0.895,0.091,0.00029411,0.99971
36,4,2,3,21242,819,20423,0.499,1283,37,0.542,0.039,0.00019864,0.9998
56,5,3,0,2961,1570,1391,0.908,1937,57,0.781,0.53,5.69E-05,0.99994
29,4,2,2,11327,1528,9799,1.142,2033,38,0.727,0.135,0.00011482,0.99989
40,6,1,3,8308,2517,5791,1.455,1915,37,1.056,0.303,9.34E-05,0.99991
28,4,2,2,3249,2217,1032,1.06,1988,36,0.895,0.682,0.00013897,0.99986
36,5,1,2,2981,1358,1623,1.242,1648,30,1.5,0.456,5.35E-05,0.99995
31,4,1,0,8829,901,7928,0.825,1902,45,0.667,0.102,2.11E-05,0.99998
33,3,3,2,3714,2170,1544,0.524,1454,35,0.522,0.584,0.00020516,0.99979
28,6,1,3,7340,0,7340,0.65,838,24,0.412,0,0.98902,0.01098
51,4,2,3,16952,0,16952,0.709,1918,61,0.649,0,0.00023623,0.99976
35,4,1,3,20865,0,20865,0.881,837,25,0.667,0,0.99286,0.00714
25,6,3,2,3083,1040,2043,0.729,4311,78,0.56,0.337,0.00018146,0.99982
24,3,2,2,10584,1550,9034,0.692,1567,33,0.32,0.146,0.00011811,0.99988
